"","i5","dna_code","m","Method","Order.q","SC","qD","qD.LCL","qD.UCL","unique_site","landuse","location","texture"
"111","i5",320,13029,"Rarefaction",0,0.992900713441072,1147.60100582765,1139.01310181387,1156.18890984143,30,"Food_forest","Houthulst","Leem"
"112","i5",321,13029,"Rarefaction",0,0.994239261426549,1094.70868238544,1085.56043957504,1103.85692519584,33,"Arable_field","Houthulst","Leem"
"113","i5",158,13029,"Rarefaction",0,0.991997718371321,1052.04175723559,1044.25400731514,1059.82950715604,10,"Food_forest","Boelenslaan","Zand"
"114","i5",322,13029,"Rarefaction",0,0.994427406949754,1051.72649164156,1043.64087466233,1059.81210862079,39,"Forest","Oostwaard","Klei"
"115","i5",323,13029,"Rarefaction",0,0.988962369690279,1173.93980614733,1165.54910331542,1182.33050897925,46,"Food_forest","Malden","Leem"
"116","i5",324,13029,"Rarefaction",0,0.995381224536467,785.313829065947,780.223742404349,790.403915727546,49,"Forest","Vaassen","Zand"
"117","i5",325,13029,"Rarefaction",0,0.994016923778653,1052.13299992303,1044.5575828961,1059.70841694995,37,"Forest","Rijswijk","Klei"
"118","i5",326,13029,"Rarefaction",0,0.992801505214543,997.562197188337,989.233173184991,1005.89122119168,46,"Food_forest","Malden","Leem"
"119","i5",327,13029,"Rarefaction",0,0.992195783932791,1023.19543641024,1013.9588006843,1032.43207213617,29,"Grassland","Nevele","Zand"
"120","i5",252,13029,"Rarefaction",0,0.994453390661882,812.727564046412,804.699556252277,820.755571840546,34,"Grassland","Rijswijk","Klei"
"121","i5",378,13029,"Rarefaction",0,0.986650579112333,1444.93561867687,1437.14159076361,1452.72964659013,52,"Arable_field","Vaassen","Zand"
"122","i5",29,13029,"Rarefaction",0,0.991895457134896,1032.86172420598,1026.26547850092,1039.45796991103,18,"Grassland","Sint-Truiden","Leem"
"123","i5",329,13029,"Rarefaction",0,0.985875461193083,1461.37298027159,1453.34165417113,1469.40430637204,31,"Grassland","Houthulst","Leem"
"124","i5",330,13029,"Rarefaction",0,0.988368118541707,1283.43015064977,1273.84891543029,1293.01138586924,43,"Forest","Etten-Leur","Zand"
"125","i5",331,13029,"Rarefaction",0,0.985979621448338,1320.28275116033,1312.93545320886,1327.63004911181,44,"Arable_field","Etten-Leur","Zand"
"126","i5",332,13029,"Rarefaction",0,0.98945216405367,1218.51605461424,1209.013956247,1228.01815298148,41,"Food_forest","Etten-Leur","Zand"
"127","i5",333,13029,"Rarefaction",0,0.995960314184236,731.974623339565,727.101218886571,736.848027792559,49,"Forest","Vaassen","Zand"
"128","i5",334,13029,"Rarefaction",0,0.993699831779154,1140.28912896003,1130.62142083196,1149.95683708811,33,"Arable_field","Houthulst","Leem"
"129","i5",335,13029,"Rarefaction",0,0.995755768646809,910.235910932585,901.170191321969,919.301630543201,40,"Food_forest","Oostwaard","Klei"
"130","i5",336,13029,"Rarefaction",0,0.98930453649744,1344.99176104307,1336.63511941399,1353.34840267214,26,"Food_forest","Nevele","Zand"
"131","i5",337,13029,"Rarefaction",0,0.987567854889686,1196.17017056469,1187.6740164356,1204.66632469378,30,"Food_forest","Houthulst","Leem"
"132","i5",338,13029,"Rarefaction",0,0.989745746454285,1240.8339632239,1231.82268734749,1249.84523910032,52,"Arable_field","Vaassen","Zand"
"133","i5",159,13029,"Rarefaction",0,0.992730281446615,1220.93943202324,1211.59623306476,1230.28263098172,21,"Food_forest","Amsterdam","Klei"
"134","i5",380,13029,"Rarefaction",0,0.985373065576617,1528.07978323883,1518.9324529209,1537.22711355676,50,"Food_forest","Vaassen","Zand"
"135","i5",381,13029,"Rarefaction",0,0.989667064196184,1186.04472127562,1177.89927311427,1194.19016943697,29,"Grassland","Nevele","Zand"
"136","i5",341,13029,"Rarefaction",0,0.989562474257255,1375.51332131627,1366.24003888441,1384.78660374814,33,"Arable_field","Houthulst","Leem"
"137","i5",342,13029,"Rarefaction",0,0.991706316534631,1111.08515725322,1099.87528103715,1122.29503346929,50,"Food_forest","Vaassen","Zand"
"138","i5",343,13029,"Rarefaction",0,0.985976074288606,1443.13032582612,1433.84304931222,1452.41760234003,27,"Arable_field","Nevele","Zand"
"139","i5",344,13029,"Rarefaction",0,0.986551028505219,1440.39540950105,1432.38108414212,1448.40973485999,43,"Forest","Etten-Leur","Zand"
"140","i5",345,13029,"Rarefaction",0,0.993619462040963,1050.82218568288,1042.17923234655,1059.46513901921,40,"Food_forest","Oostwaard","Klei"
"141","i5",346,13029,"Rarefaction",0,0.992127943138824,1070.46219470652,1062.08041650103,1078.84397291201,36,"Arable_field","Rijswijk","Klei"
"142","i5",347,13029,"Rarefaction",0,0.987677873159161,1233.13400570526,1224.09071664968,1242.17729476084,30,"Food_forest","Houthulst","Leem"
"143","i5",348,13029,"Rarefaction",0,0.994453725560489,709.092391568633,703.746023340865,714.438759796401,47,"Forest","Malden","Leem"
"144","i5",31,13029,"Rarefaction",0,0.994980320895498,864.896390959704,858.879702945894,870.913078973514,23,"Forest","Swalmen","Zand"
"145","i5",349,13029,"Rarefaction",0,0.991744906122618,1066.06855493328,1057.94380075291,1074.19330911364,34,"Grassland","Rijswijk","Klei"
"146","i5",350,13029,"Rarefaction",0,0.992043891170764,974.078932205953,966.566737088962,981.591127322945,42,"Grassland","Etten-Leur","Zand"
"147","i5",351,13029,"Rarefaction",0,0.985778949233646,1423.47199763951,1413.64095752137,1433.30303775766,51,"Grassland","Vaassen","Zand"
"148","i5",352,13029,"Rarefaction",0,0.988363979191901,1287.2534551638,1277.16493093332,1297.34197939428,28,"Forest","Nevele","Zand"
"149","i5",353,13029,"Rarefaction",0,0.987234586050132,1320.54723800999,1311.61051688232,1329.48395913765,32,"Forest","Houthulst","Leem"
"150","i5",354,13029,"Rarefaction",0,0.986656595848803,1204.99263886109,1194.21480938695,1215.77046833523,34,"Grassland","Rijswijk","Klei"
"151","i5",355,13029,"Rarefaction",0,0.989096983030644,1356.08382216933,1346.37860541697,1365.78903892169,28,"Forest","Nevele","Zand"
"152","i5",356,13029,"Rarefaction",0,0.990243433308584,1052.17912969336,1043.69679333405,1060.66146605268,42,"Grassland","Etten-Leur","Zand"
"153","i5",357,13029,"Rarefaction",0,0.99027449243483,1317.3531191299,1308.28395425674,1326.42228400307,50,"Food_forest","Vaassen","Zand"
"154","i5",382,13029,"Rarefaction",0,0.98887932787572,1326.99476104098,1317.70411903938,1336.28540304258,52,"Arable_field","Vaassen","Zand"
"155","i5",160,13029,"Rarefaction",0,0.995917706227176,849.56359380188,841.70584824207,857.421339361691,8,"Food_forest","Boelenslaan","Zand"
"156","i5",161,13029,"Rarefaction",0,0.994801021916083,831.474395608087,822.668398054449,840.280393161725,1,"Food_forest","Haarzuilens","Klei"
"157","i5",34,13029,"Rarefaction",0,0.993560700402669,1094.5933398126,1086.79968656512,1102.38699306008,21,"Food_forest","Amsterdam","Klei"
"158","i5",162,13029,"Rarefaction",0,0.994752369579026,809.169936664079,802.712862729538,815.627010598621,11,"Forest","Boelenslaan","Zand"
"159","i5",36,13029,"Rarefaction",0,0.993239271205721,1008.80948413056,999.468337088896,1018.15063117223,2,"Grassland","Haarzuilens","Klei"
"160","i5",37,13029,"Rarefaction",0,0.987546912716885,1390.02487359493,1380.39191982762,1399.65782736225,22,"Forest","Amsterdam","Klei"
"161","i5",38,13029,"Rarefaction",0,0.993264218181764,984.534958456336,977.233409875969,991.836507036704,9,"Grassland","Boelenslaan","Zand"
"162","i5",39,13029,"Rarefaction",0,0.989288928893636,1208.91730954476,1201.08210288029,1216.75251620923,18,"Grassland","Sint-Truiden","Leem"
"163","i5",40,13029,"Rarefaction",0,0.992263992790445,1177.6990102824,1170.19825073926,1185.19976982553,25,"Food_forest","Swalmen","Zand"
"164","i5",163,13029,"Rarefaction",0,0.99398798051905,978.400949362662,971.608248624809,985.193650100514,11,"Food_forest","Boelenslaan","Zand"
"165","i5",164,13029,"Rarefaction",0,0.991758650718267,1260.1169938455,1251.47305441433,1268.76093327667,20,"Grassland","Amsterdam","Klei"
"166","i5",43,13029,"Rarefaction",0,0.992207387603971,896.417927971276,887.979005087739,904.856850854812,4,"Arable_field","Haarzuilens","Klei"
"167","i5",359,13029,"Rarefaction",0,0.982052740592834,1540.54310098541,1532.26465945983,1548.821542511,24,"Grassland","Swalmen","Zand"
"168","i5",166,13029,"Rarefaction",0,0.991020927161322,1321.96421316398,1314.50701702733,1329.42140930063,21,"Food_forest","Amsterdam","Klei"
"169","i5",167,13029,"Rarefaction",0,0.991940957743266,1147.50762926235,1137.10315559738,1157.91210292733,15,"Food_forest","Groesbeek","Leem"
"170","i5",47,13029,"Rarefaction",0,0.995174011156604,789.878968590241,782.710939689823,797.046997490658,17,"Forest","Sint-Truiden","Leem"
"171","i5",48,13029,"Rarefaction",0,0.996279245332152,857.132070265439,849.783063980249,864.481076550629,9,"Grassland","Boelenslaan","Zand"
"172","i5",49,13029,"Rarefaction",0,0.995799682883056,910.800135030039,902.485283092368,919.114986967711,6,"Grassland","Vlaardingen","Klei"
"173","i5",50,13029,"Rarefaction",0,0.98892117656515,1223.15059096664,1213.93169258059,1232.36948935268,10,"Food_forest","Boelenslaan","Zand"
"174","i5",168,13029,"Rarefaction",0,0.995459570527247,1003.76407748902,996.379464199221,1011.14869077883,19,"Arable_field","Sint-Truiden","Leem"
"175","i5",52,13029,"Rarefaction",0,0.99311938379906,1141.99398659173,1133.22203800509,1150.76593517838,20,"Grassland","Amsterdam","Klei"
"176","i5",53,13029,"Rarefaction",0,0.995879050829793,973.233497561797,965.108140757443,981.358854366152,6,"Grassland","Vlaardingen","Klei"
"177","i5",54,13029,"Rarefaction",0,0.995442604379466,993.448622326059,984.553692154344,1002.34355249777,7,"Food_forest","Vlaardingen","Klei"
"178","i5",55,13029,"Rarefaction",0,0.993204994290558,1105.04055857685,1095.38739729101,1114.69371986269,7,"Food_forest","Vlaardingen","Klei"
"179","i5",56,13029,"Rarefaction",0,0.992605959984489,972.85372997826,961.920620517103,983.786839439417,12,"Arable_field","Groesbeek","Leem"
"180","i5",169,13029,"Rarefaction",0,0.991098247429138,1166.31746386168,1156.80010577157,1175.83482195178,15,"Food_forest","Groesbeek","Leem"
"181","i5",58,13029,"Rarefaction",0,0.989986587951031,1274.9717550225,1265.92696216807,1284.01654787694,18,"Grassland","Sint-Truiden","Leem"
"182","i5",59,13029,"Rarefaction",0,0.992916099590421,1007.60400348323,1000.06944606003,1015.13856090644,14,"Grassland","Groesbeek","Leem"
"183","i5",60,13029,"Rarefaction",0,0.993330424413056,913.391842207067,904.743457932749,922.040226481385,13,"Forest","Groesbeek","Leem"
"184","i5",360,13029,"Rarefaction",0,0.994120973653017,943.909490949059,937.744613371111,950.074368527008,23,"Forest","Swalmen","Zand"
"185","i5",62,13029,"Rarefaction",0,0.995735764321982,858.352598028511,851.593337246368,865.111858810655,3,"Forest","Haarzuilens","Klei"
"186","i5",63,13029,"Rarefaction",0,0.988674708707294,1327.12071778059,1318.70744078637,1335.53399477482,20,"Grassland","Amsterdam","Klei"
"187","i5",171,13029,"Rarefaction",0,0.995233838625176,929.962274342212,919.689819198336,940.234729486088,6,"Grassland","Vlaardingen","Klei"
"188","i5",65,13029,"Rarefaction",0,0.992671189816111,1035.07481938101,1026.44939949694,1043.70023926508,9,"Grassland","Boelenslaan","Zand"
"189","i5",173,13029,"Rarefaction",0,0.996534757935549,792.574644656967,787.790770473806,797.358518840128,23,"Forest","Swalmen","Zand"
"190","i5",67,13029,"Rarefaction",0,0.994459180287283,892.933447287648,884.381563293427,901.48533128187,8,"Food_forest","Boelenslaan","Zand"
"191","i5",68,13029,"Rarefaction",0,0.994681694154443,740.558856554549,732.318202000095,748.799511109004,13,"Forest","Groesbeek","Leem"
"192","i5",69,13029,"Rarefaction",0,0.994582269087951,976.658222980854,966.062741513078,987.253704448629,19,"Arable_field","Sint-Truiden","Leem"
"193","i5",361,13029,"Rarefaction",0,0.992468901805655,992.853141947952,985.16804644245,1000.53823745345,8,"Food_forest","Boelenslaan","Zand"
"194","i5",175,13029,"Rarefaction",0,0.995166777405396,663.288798175213,655.030879142909,671.546717207518,5,"Forest","Vlaardingen","Klei"
"195","i5",72,13029,"Rarefaction",0,0.992210906903716,1139.54588673515,1129.43646543156,1149.65530803873,15,"Food_forest","Groesbeek","Leem"
"196","i5",73,13029,"Rarefaction",0,0.995367954522253,707.328730508239,700.510513819265,714.146947197213,4,"Arable_field","Haarzuilens","Klei"
"197","i5",74,13029,"Rarefaction",0,0.992648281914921,1045.78536273313,1037.59059610018,1053.98012936608,16,"Food_forest","Sint-Truiden","Leem"
"198","i5",362,13029,"Rarefaction",0,0.994860665158395,786.936890266777,781.054655033753,792.8191254998,17,"Forest","Sint-Truiden","Leem"
"199","i5",177,13029,"Rarefaction",0,0.993693581637607,960.706905600339,952.708921731732,968.704889468946,6,"Grassland","Vlaardingen","Klei"
"200","i5",77,13029,"Rarefaction",0,0.993029948699987,1057.40368901872,1048.01964624356,1066.78773179389,10,"Food_forest","Boelenslaan","Zand"
"201","i5",78,13029,"Rarefaction",0,0.994527103868013,822.233951169837,815.902954957686,828.564947381987,17,"Forest","Sint-Truiden","Leem"
"202","i5",79,13029,"Rarefaction",0,0.995003191052531,889.006913402826,880.60589124209,897.407935563563,2,"Grassland","Haarzuilens","Klei"
"203","i5",80,13029,"Rarefaction",0,0.99624357237486,801.911462110114,795.520241114337,808.302683105891,6,"Grassland","Vlaardingen","Klei"
"204","i5",81,13029,"Rarefaction",0,0.992513901836556,975.220306547243,967.01073418372,983.429878910767,9,"Grassland","Boelenslaan","Zand"
"205","i5",82,13029,"Rarefaction",0,0.995641410438696,933.504643095699,924.650056838634,942.359229352763,7,"Food_forest","Vlaardingen","Klei"
"206","i5",83,13029,"Rarefaction",0,0.989925921620343,1403.21642013235,1393.54075411975,1412.89208614495,21,"Food_forest","Amsterdam","Klei"
"207","i5",84,13029,"Rarefaction",0,0.995735844345843,922.183176804732,914.059689072998,930.306664536466,2,"Grassland","Haarzuilens","Klei"
"208","i5",178,13029,"Rarefaction",0,0.995082638493211,749.868942274799,744.735806423087,755.002078126511,11,"Forest","Boelenslaan","Zand"
"209","i5",86,13029,"Rarefaction",0,0.991045747467541,1344.15514199961,1337.1389945945,1351.17128940471,24,"Grassland","Swalmen","Zand"
"210","i5",364,13029,"Rarefaction",0,0.995409992682849,777.285300970947,770.686205524079,783.884396417815,17,"Forest","Sint-Truiden","Leem"
"211","i5",88,13029,"Rarefaction",0,0.992848884648114,996.267298629993,988.449399937919,1004.08519732207,11,"Forest","Boelenslaan","Zand"
"212","i5",180,13029,"Rarefaction",0,0.990010979639248,1456.32417611888,1447.82164493573,1464.82670730204,22,"Forest","Amsterdam","Klei"
"213","i5",90,13029,"Rarefaction",0,0.993276315352531,1113.39395290516,1104.86245677785,1121.92544903247,19,"Arable_field","Sint-Truiden","Leem"
"214","i5",181,13029,"Rarefaction",0,0.991906718801913,1292.48347697394,1284.19743028543,1300.76952366245,25,"Food_forest","Swalmen","Zand"
"215","i5",365,13029,"Rarefaction",0,0.991626883122389,1110.67191523792,1101.88638364853,1119.4574468273,10,"Food_forest","Boelenslaan","Zand"
"216","i5",183,13029,"Rarefaction",0,0.996915306509395,842.672829040368,833.338204162483,852.007453918253,1,"Food_forest","Haarzuilens","Klei"
"217","i5",18,13029,"Rarefaction",0,0.9937252966843,999.99076645948,992.114633479849,1007.86689943911,1,"Food_forest","Haarzuilens","Klei"
"218","i5",94,13029,"Rarefaction",0,0.993323509662016,866.910475528702,857.189190469107,876.631760588298,4,"Arable_field","Haarzuilens","Klei"
"219","i5",95,13029,"Rarefaction",0,0.992742711727816,1044.1177566961,1034.71600586326,1053.51950752895,15,"Food_forest","Groesbeek","Leem"
"220","i5",96,13029,"Rarefaction",0,0.994759407299056,921.190642866585,913.730798461222,928.650487271948,8,"Food_forest","Boelenslaan","Zand"
"221","i5",97,13029,"Rarefaction",0,0.995621822428116,682.041034040559,673.930466790045,690.151601291072,4,"Arable_field","Haarzuilens","Klei"
"222","i5",98,13029,"Rarefaction",0,0.996773284602253,790.705078793815,781.200204842991,800.209952744638,1,"Food_forest","Haarzuilens","Klei"
"223","i5",99,13029,"Rarefaction",0,0.994506969637323,891.616508823649,884.16138406662,899.071633580679,16,"Food_forest","Sint-Truiden","Leem"
"224","i5",184,13029,"Rarefaction",0,0.997151004208389,468.584821942208,464.263466312537,472.906177571879,17,"Forest","Sint-Truiden","Leem"
"225","i5",366,13029,"Rarefaction",0,0.997733234571796,773.779989674599,766.436643160042,781.123336189156,12,"Arable_field","Groesbeek","Leem"
"226","i5",102,13029,"Rarefaction",0,0.993404690754033,983.141253080515,974.35497687036,991.92752929067,7,"Food_forest","Vlaardingen","Klei"
"227","i5",103,13029,"Rarefaction",0,0.992401139345629,1082.98124181111,1073.24149814357,1092.72098547864,15,"Food_forest","Groesbeek","Leem"
"228","i5",104,13029,"Rarefaction",0,0.993217376388321,854.996690505829,845.771746826516,864.221634185142,5,"Forest","Vlaardingen","Klei"
"229","i5",105,13029,"Rarefaction",0,0.993227710033452,960.524590652563,950.421556760743,970.627624544383,5,"Forest","Vlaardingen","Klei"
